index,model,suffix,train_spearman,val_spearman,test_spearman,train_rmse,val_rmse,test_rmse,train_mae,val_mae,test_mae,train_id,val_id,test_id,embedding,strategy
49,Ridge,2,0.39967967331521864,0.3672913303802434,0.3496993052997425,0.12748946703358066,0.15681713883035375,0.16346771882163486,0.09916123870376822,0.12122670848536957,0.13059922017180253,part_0,part_1,part_2,eve,CV
50,RandomForest,2,0.93732788895154,0.3822513771168672,0.3923213447099003,0.06224088139376513,0.1534542036927625,0.15711945942353617,0.04669621016324834,0.1197232768341697,0.12389691468226761,part_0,part_1,part_2,eve,CV
51,MLP,2,0.3072681242743605,0.3375125584867096,0.2851036420999831,0.14158429977153025,0.18772653645716167,0.2028414189650989,0.10889120416065623,0.14289892631090748,0.15638354209997843,part_0,part_1,part_2,eve,CV
52,KNN,2,0.42669663207365316,0.37290643567897613,0.3275428437509842,0.12847664872210113,0.1613043767564424,0.1586922180739184,0.09650146627565981,0.1262705882352941,0.12116602316602315,part_0,part_2,part_1,eve,CV
53,Ridge,2,0.39967967331521864,0.3496993052997425,0.3672913303802434,0.12748946703358066,0.16346771882163486,0.15681713883035375,0.09916123870376822,0.13059922017180253,0.12122670848536957,part_0,part_2,part_1,eve,CV
54,RandomForest,2,0.9313964342810407,0.39354628446517204,0.38776671955057895,0.06355863833477944,0.15711286051666218,0.15399453521894838,0.04774008406061191,0.123681167819109,0.11989131403667115,part_0,part_2,part_1,eve,CV
55,MLP,2,0.30966477713012047,0.2826353016179508,0.33609415974655255,0.14125313609741041,0.2026345381138719,0.18775902127553137,0.10852483934230292,0.1561224561880883,0.1428472201286114,part_0,part_2,part_1,eve,CV
56,KNN,2,0.4203001618420163,0.18974704221815333,0.3201034318920686,0.15179566228586075,0.14383256639379421,0.1603339867093613,0.12651274131274132,0.11637419354838709,0.13385254901960783,part_1,part_0,part_2,eve,CV
57,Ridge,2,0.41144654962620486,0.19277999767402773,0.3141822060540269,0.15338145447143042,0.1400050220432197,0.16342589291724183,0.1237573301900805,0.11193334589790299,0.13123541310927872,part_1,part_0,part_2,eve,CV
58,RandomForest,2,0.9336487907922895,0.21277223965658998,0.38538689704685675,0.06933978362218607,0.14153365127915368,0.15672324394266818,0.05263826762148197,0.10807010819377753,0.12260112038179688,part_1,part_0,part_2,eve,CV
59,MLP,2,0.5145857336315457,0.11048901208844139,0.25586834087819915,0.1462443277920987,0.1991880666315781,0.24901568689853662,0.11284018991522271,0.1473526586878278,0.17712868711727212,part_1,part_0,part_2,eve,CV
60,KNN,2,0.5499766765772898,0.3986516746880272,0.19431300912856933,0.13909153676070876,0.1583051037785988,0.14912738360069702,0.10783783783783783,0.12404313725490196,0.11480058651026392,part_1,part_2,part_0,eve,CV
61,Ridge,2,0.4799481254203288,0.3049321733985268,0.18412912696865918,0.14549436993659728,0.16123581112247215,0.14518210248511038,0.11485506461509189,0.12610084823090667,0.11196402551129632,part_1,part_2,part_0,eve,CV
62,RandomForest,2,0.9259282788677903,0.3919235288733035,0.2002583539224535,0.07161202719686816,0.15572083094138311,0.1418346586550701,0.05382143272214702,0.12218629140140903,0.10901291916864497,part_1,part_2,part_0,eve,CV
63,MLP,2,0.3930833825018084,0.2519191408988806,0.22647741219016898,0.17057513335420205,0.2025543079383826,0.21272738867204571,0.12916310118645047,0.15566396143985048,0.15559194884620267,part_1,part_2,part_0,eve,CV
64,KNN,2,0.43470778883765915,0.1288461260224643,0.21386971386860673,0.15204982258792546,0.15178086070852068,0.16937048103362004,0.1273898039215686,0.12046686217008798,0.14074594594594592,part_2,part_0,part_1,eve,CV
65,Ridge,2,0.4389657040256666,0.09885894035038385,0.25114330492102366,0.15267196735686167,0.14897191942215854,0.16459810543937717,0.1291834626141822,0.12075415424212585,0.13741741984169412,part_2,part_0,part_1,eve,CV
66,RandomForest,2,0.9465226046490501,0.2103719534442172,0.3083256786862059,0.06728295785501708,0.15172329510811958,0.16599616652313828,0.053169543332484505,0.11748303389222382,0.1311428362644434,part_2,part_0,part_1,eve,CV
67,MLP,2,0.5689056047200736,0.07606189845255007,0.2693689512905888,0.1393825286540135,0.17547112668436243,0.19573160630708164,0.109632461858459,0.13631167338524416,0.15421622727431486,part_2,part_0,part_1,eve,CV
68,KNN,2,0.43470778883765915,0.21386971386860673,0.1288461260224643,0.15204982258792546,0.16937048103362004,0.15178086070852068,0.1273898039215686,0.14074594594594592,0.12046686217008798,part_2,part_1,part_0,eve,CV
69,Ridge,2,0.4389657040256666,0.25114330492102366,0.09885894035038385,0.15267196735686167,0.16459810543937717,0.14897191942215854,0.1291834626141822,0.13741741984169412,0.12075415424212585,part_2,part_1,part_0,eve,CV
70,RandomForest,2,0.948272415162343,0.33019286082252264,0.21033062401274585,0.06640955426423555,0.16454965922001585,0.15185948102695165,0.05249352736207155,0.12965311210507638,0.11739878347052103,part_2,part_1,part_0,eve,CV
71,MLP,2,0.5699209581519697,0.2699062497171281,0.07573943805315846,0.13929281272905095,0.19571258204168696,0.17547984500243785,0.10958401158874408,0.15414860467545702,0.13636098780606784,part_2,part_1,part_0,eve,CV
